product,rating,rating count,price,product url
MEETYOO womens Women's Thermal Underwear Set  ,4.5 out of 5 stars,804  ,22.99,https://amazon.com/MEETYOO-Long-Johns-Base-Layer/dp/B07TXGFL9D/ref=sr_1_117?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-117
Columbia Women's Ember Springs Long Down Jacket  ,4.7 out of 5 stars,142  ,149.97,https://amazon.com/Columbia-Womens-Ember-Springs-Jacket/dp/B0814BYG1R/ref=sr_1_118?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-118
Dickies Men's Hooded Duck Jacket  ,4.6 out of 5 stars,618  ,69.99,https://amazon.com/Dickies-Rigid-Hooded-Jacket-Black/dp/B004SWIZM6/ref=sr_1_120?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-120
Carhartt Women's Crawford Bomber Jacket  ,4.7 out of 5 stars,"1,400  ",69.99,https://amazon.com/Carhartt-Womens-Crawford-Bomber-Jacket/dp/B07JN6PS2F/ref=sr_1_123?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-123
Levi's Women's Faux Leather Belted Motorcycle Jacket (Standard and Plus Sizes)  ,4.7 out of 5 stars,"2,886  ",90.0,https://amazon.com/Levis-Womens-Leather-Asymmetrical-Motorcycle/dp/B07FDK75S7/ref=sr_1_124?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-124
Arctix Girls Suncatcher Insulated Winter Jacket  ,4.5 out of 5 stars,824  ,50.14,https://amazon.com/Arctix-Suncatcher-Insulated-Winter-Jacket/dp/B08PZ3Q8H5/ref=sr_1_125?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-125
Carhartt Men's Full Swing Relaxed Fit Ripstop Insulated Jacket  ,4.8 out of 5 stars,887  ,159.99,https://amazon.com/Carhartt-Swing-Jacket-Tarmac-Medium/dp/B07DVVD3LH/ref=sr_1_126?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-126
Columbia Glennaker Rain Jacket  ,4.6 out of 5 stars,"1,451  ",29.99,https://amazon.com/Columbia-Glennaker-Jacket-Black-Medium/dp/B00LEX0WRI/ref=sr_1_127?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-127
Carhartt Men's Duck Detroit Jacket (Regular and Big & Tall Sizes)  ,4.6 out of 5 stars,"2,839  ",89.99,https://amazon.com/Carhartt-Detroit-Jacket-Regular-2X-Large/dp/B07RY7N5V5/ref=sr_1_128?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-128
"Jack Wolfskin Womens Lakeside Jacket W, Dusty Grey, S  ",4.4 out of 5 stars,5  ,48.02,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0OTIwMzk4MTYxMTUxMTY3OjE2NjQ5NTgzNzY6c3BfbXRmOjIwMDA2ODQxNjA1NTkzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJack-Wolfskin-Lakeside-Mosquito-Proof-Protection%2Fdp%2FB07K3RF4G1%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958375%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-129-spons%26psc%3D1
Arctix Women's Daybreak Insulated Jacket  ,4.5 out of 5 stars,303  ,109.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0OTIwMzk4MTYxMTUxMTY3OjE2NjQ5NTgzNzY6c3BfbXRmOjIwMDA0NTU1OTYyOTM3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FArctix-Daybreak-Insulated-Amethyst-Melange%2Fdp%2FB082YMQ8NN%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958375%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-130-spons%26psc%3D1
Jack Wolfskin Women's Norrland 3in1 W  ,4.3 out of 5 stars,30  ,137.83,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0OTIwMzk4MTYxMTUxMTY3OjE2NjQ5NTgzNzY6c3BfbXRmOjIwMDA2ODQxNjA4MzczMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJack-Wolfskin-Womens-Norrland-3in1%2Fdp%2FB087DJW877%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958375%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-131-spons%26psc%3D1
Jack Wolfskin Women's 365 Hideaway Down Jacket W  ,4.5 out of 5 stars,5  ,199.95,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0OTIwMzk4MTYxMTUxMTY3OjE2NjQ5NTgzNzY6c3BfbXRmOjIwMDA2ODQxNjA5NDIzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJack-Wolfskin-Womens-Hideaway-Vibrant%2Fdp%2FB087D3LX8S%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958375%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-132-spons%26psc%3D1
Steve Madden Women’s Winter Jacket – Insulated Weather Resistant Quilted Mid-Length Puffer Parka Coat (S-3X)  ,4.3 out of 5 stars,"2,398  ",74.89,https://amazon.com/Steve-Madden-Womens-Outerwear-Titanium/dp/B0751YPFCX/ref=sr_1_133?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-133
Legendary Whitetails Men's Maplewood Hooded Shirt Jacket  ,4.6 out of 5 stars,"10,359  ",69.99,https://amazon.com/Legendary-Whitetails-Maplewood-Hooded-Jacket/dp/B07XYQHPD8/ref=sr_1_134?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-134
Columbia Men's Whirlibird Iv Interchange Jacket  ,4.6 out of 5 stars,723  ,229.99,https://amazon.com/Columbia-Whirlibird-Interchange-Jacket-X-Large/dp/B07JB9JF4N/ref=sr_1_135?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-135
The North Face Women's Carto Triclimate Waterproof Jacket  ,4.3 out of 5 stars,16  ,249.95,https://amazon.com/North-Face-Womens-Triclimate-Jacket/dp/B097NHSWLB/ref=sr_1_136?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-136
"Columbia Women’s Heavenly Long Hybrid Winter Jacket, Water repellent, Down Style  ",4.4 out of 5 stars,903  ,50.22,https://amazon.com/Columbia-Womens-Heavenly-Hybrid-X-Small/dp/B07JCF91Q9/ref=sr_1_137?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-137
Madden Girl Women's Long Maxi Puffer  ,4.2 out of 5 stars,"1,364  ",72.96,https://amazon.com/Madden-Girl-Womens-Plus-Size-Puffer/dp/B01166T6V0/ref=sr_1_138?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-138
Columbia Women's Heavenly Long Hooded Jacket  ,4.7 out of 5 stars,"1,467  ",160.18,https://amazon.com/Columbia-Womens-Heavenly-Hooded-Jacket/dp/B01MZZU4J8/ref=sr_1_139?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-139
Columbia Women's Carson Pass Ic Jacket  ,4.7 out of 5 stars,983  ,171.6,https://amazon.com/Columbia-Womens-Carson-Interchange-Jacket/dp/B01N0LTDLQ/ref=sr_1_140?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-140
Columbia Girls' Bella Plush Jacket  ,4.9 out of 5 stars,762  ,100.0,https://amazon.com/Columbia-Girls-Bella-Plush-Jacket/dp/B0814BKR48/ref=sr_1_141?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-141
OshKosh B'Gosh baby-boys Heavyweight Winter Jacket With Sherpa Lining  ,4.5 out of 5 stars,27  ,30.56,https://amazon.com/Heavyweight-Winter-Jacket-Sherpa-Lining/dp/B08B4BG6WF/ref=sr_1_142?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-142
Dickies Men's Water Resistant Diamond Quilted Nylon Jacket  ,4.7 out of 5 stars,"2,044  ",64.99,https://amazon.com/Dickies-Resistant-Diamond-Quilted-Jacket/dp/B001IVUC80/ref=sr_1_143?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-143
Carhartt Men's Full Swing Relaxed Fit Quick Duck Insulated Traditional Coat  ,4.8 out of 5 stars,280  ,143.06,https://amazon.com/Carhartt-Relaxed-Insulated-Traditional-Shadow/dp/B08BG7HG85/ref=sr_1_144?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-144
Racer Retro Motorcycle Biker Leather Jacket for Men Vintage Brando Motorcycle Rider Classic Biker Jacket  ,3.6 out of 5 stars,7  ,56.99,https://amazon.com/Motorcycle-Leather-Winter-Vintage-Classic/dp/B09ZP15BSZ/ref=sr_1_145?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-145
Columbia Men's Horizons Pine Interchange Jacket  ,4.7 out of 5 stars,804  ,236.0,https://amazon.com/Columbia-Horizons-Interchange-Jacket-Black/dp/B01G7JVMKY/ref=sr_1_146?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-146
Columbia Women's Extended Bugaboo II Fleece Interchange Jacket  ,4.6 out of 5 stars,"1,270  ",167.85,https://amazon.com/Columbia-Womens-Bugaboo-Interchange-X-Small/dp/B077Y79RHD/ref=sr_1_147?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-147
Columbia Men's Buck Butte Insulated Hooded Jacket  ,4.7 out of 5 stars,"1,849  ",160.0,https://amazon.com/Columbia-Butte-Insulated-Hooded-Jacket/dp/B07KPD7MWZ/ref=sr_1_148?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-148
Columbia Men's Northern Utilizer Jacket  ,4.5 out of 5 stars,523  ,90.53,https://amazon.com/Columbia-Northern-Utilizer-Jacket-Medium/dp/B0814BKFMT/ref=sr_1_150?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-150
Carhartt Men's Active Jacket J130 (Regular and Big & Tall Sizes)  ,4.8 out of 5 stars,"2,239  ",119.99,https://amazon.com/Carhartt-Active-Jacket-Regular-Sizes/dp/B07S193P3W/ref=sr_1_151?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-151
"Columbia Women's Carson Pass II Jacket, Thermal Reflective Warmth  ",4.6 out of 5 stars,577  ,195.87,https://amazon.com/Columbia-Womens-Carson-Jacket-Olive/dp/B07JBC3XSF/ref=sr_1_152?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-152
Dickies Men's Sanded Duck Sherpa Lined Hooded Jacket  ,4.6 out of 5 stars,"1,365  ",74.99,https://amazon.com/Dickies-Sanded-Sherpa-Hooded-Large-Regular/dp/B000VWHOBA/ref=sr_1_153?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-153
Columbia Boys' Powder Lite Jacket  ,4.8 out of 5 stars,398  ,79.99,https://amazon.com/Columbia-Powder-Jacket-Black-Large/dp/B07JW4W1LC/ref=sr_1_155?keywords=winter+jacket&qid=1664958375&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-155
Dickies Men's Flex Duck Shirt Jacket  ,4.4 out of 5 stars,127  ,47.29,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A1016562B0HQ56T9B7B0&url=%2FDickies-Shirt-Jacket-Slate-Medium%2Fdp%2FB08DJ89NFJ%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-145-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_atf_next
Legendary Whitetails Men's Maplewood Hooded Shirt Jacket  ,4.6 out of 5 stars,"10,359  ",69.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05925291IW6B89TSTB73&url=%2FLegendary-Whitetails-Maplewood-Hooded-Jacket%2Fdp%2FB075ZGJPMF%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-146-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_atf_next
Legendary Whitetails Men's Archer Thermal Lined Flannel Shirt Jacket  ,4.5 out of 5 stars,"4,714  ",59.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A00677373HTTXUZOVTHRF&url=%2FLegendary-Whitetails-Archer-Thermal-XX-Large%2Fdp%2FB00MXDA5DY%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-147-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_atf_next
Jack Wolfskin Women's Crystal Palace Jacket W  ,4.6 out of 5 stars,79  ,249.95,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A06709631VDN2KECMGY3B&url=%2FJack-Wolfskin-Womens-Crystal-Palace%2Fdp%2FB087D4M2C2%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-148-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_atf_next
Amazon Essentials Women's Heavyweight Diamond Quilted Knee Length Puffer Coat  ,4.2 out of 5 stars,223  ,64.0,https://amazon.com/Amazon-Essentials-Diamond-Quilted-X-Large/dp/B08SS5PSC5/ref=sr_1_150?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-150
Levi's Women's Cotton Four Pocket Hooded Field Jacket (Standard & Plus Sizes)  ,4.6 out of 5 stars,"1,343  ",86.0,https://amazon.com/Levis-Womens-Cotton-Pocket-Hooded/dp/B07FDS338K/ref=sr_1_151?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-151
Legendary Whitetails Men's Maplewood Hooded Shirt Jacket  ,4.6 out of 5 stars,"10,359  ",69.99,https://amazon.com/Legendary-Whitetails-Maplewood-Hooded-Jacket/dp/B07XYQHPD8/ref=sr_1_152?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-152
"Marmot Boy's Ajax Down Puffer Jacket, Fill Power 600  ",4.5 out of 5 stars,305  ,75.37,https://amazon.com/Marmot-Puffer-Jacket-Power-Cobalt/dp/B005A2RA9C/ref=sr_1_153?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-153
The North Face Baby Reversible Perrito Hooded Jacket  ,5.0 out of 5 stars,1  ,78.95,https://amazon.com/Reversible-Perrito-Hooded-Jacket-Months/dp/B09V6TD6JW/ref=sr_1_154?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-154
Carhartt Men's Yukon Extremes Full Swing Insulated Coat  ,4.7 out of 5 stars,390  ,192.92,https://amazon.com/Carhartt-Yukon-Extremes-Swing-Insulated/dp/B08KFHYF81/ref=sr_1_155?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-155
Helly-Hansen Womens Crew Hooded Waterproof Sailing Jacket  ,4.8 out of 5 stars,442  ,165.0,https://amazon.com/Helly-Hansen-Womens-Hooded-X-Large/dp/B07F2S3WGN/ref=sr_1_156?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-156
Columbia Boys Lightning Lift Jacket  ,4.7 out of 5 stars,30  ,64.99,https://amazon.com/Columbia-Lightning-Jacket-Black-Large/dp/B0814BSJJT/ref=sr_1_157?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-157
Carhartt Men's Full Swing Cryder Jacket (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,"1,535  ",159.99,https://amazon.com/Carhartt-Cryder-Jacket-Shadow-Medium/dp/B01BUFCK38/ref=sr_1_159?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-159
Carhartt Women's Utility Jacket  ,4.8 out of 5 stars,397  ,93.49,https://amazon.com/Carhartt-Womens-Utility-Jacket-Medium/dp/B07P19RGLW/ref=sr_1_160?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-160
Jack Wolfskin Women's Norrland 3-in-1 W Waterproof Insulated Jacket  ,4.5 out of 5 stars,170  ,149.29,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06917152JN3F1AJZEHPO&url=%2FJack-Wolfskin-Norrland-Waterproof-Insulated%2Fdp%2FB07DMJ38XS%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-161-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Arctix Women's Exhibition Insulated Jacket  ,4.5 out of 5 stars,182  ,99.0,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06931591DEWKEKT0COAY&url=%2FArctix-Womens-Exhibition-Insulated-Jacket%2Fdp%2FB082YKHJBF%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-162-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Arctix Women's Cascade Insulated Jacket  ,3.6 out of 5 stars,44  ,57.56,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06947872I8MDQVCGOCZ8&url=%2FArctix-Womens-Cascade-Insulated-Jacket%2Fdp%2FB082YKVR3Y%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-163-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Arctix Women's Solstice Insulated Jacket  ,4.7 out of 5 stars,64  ,66.36,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0720083HW9K0M2AQA9K&url=%2FArctix-Womens-Solstice-Insulated-Jacket%2Fdp%2FB07L48W937%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-164-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Spyder Boys' Leader Insulated Ski Jacket  ,5.0 out of 5 stars,1  ,199.0,https://amazon.com/Spyder-Leader-Insulated-Jacket-Black/dp/B095FRXJKB/ref=sr_1_165?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-165
"FROGG TOGGS Men's Ii Guide Waterproof Rain Jacket, Compatible W Co-Pilot Puff Jacket & Vest Liners  ",4.7 out of 5 stars,830  ,141.91,https://amazon.com/FROGG-TOGGS-Waterproof-Breathable-Jacket/dp/B01N52J3JN/ref=sr_1_166?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-166
"Marmot Girls' Nika Down Puffer Jacket, Fill Power 550  ",4.2 out of 5 stars,161  ,97.57,https://amazon.com/Marmot-Girls-Puffer-Jacket-Power/dp/B075L667D5/ref=sr_1_167?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-167
"Columbia Women’s Whirlibird IV Interchange Winter Jacket, Waterproof & Breathable  ",4.7 out of 5 stars,866  ,259.95,https://amazon.com/Columbia-Womens-Whirlibird-Interchange-Crossdye/dp/B07JW4SFVF/ref=sr_1_168?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-168
Columbia Kids' Pike Lake Jacket  ,4.7 out of 5 stars,255  ,90.17,https://amazon.com/Columbia-Youth-Jacket-Waterproof-Breathable/dp/B0814BW235/ref=sr_1_169?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-169
Columbia Women's Powder Lite Mid Jacket  ,4.3 out of 5 stars,"1,488  ",129.95,https://amazon.com/Columbia-Womens-Powder-Jacket-X-Large/dp/B07J9KJ1J3/ref=sr_1_170?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-170
Wells Lamont Men's Flannel Bonded Shirt Jacket with Hoodie  ,4.5 out of 5 stars,128  ,24.0,https://amazon.com/Wells-Lamont-Flannel-Charcoal-3X-Large/dp/B085B33R7T/ref=sr_1_171?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-171
Carhartt Men's Duck Chore Jacket C001 (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,799  ,99.99,https://amazon.com/Carhartt-Chore-Jacket-Regular-Medium/dp/B07S2CX7P6/ref=sr_1_172?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-172
Carhartt Men's Relaxed Fit Washed Duck Sherpa-Lined Jacket  ,4.8 out of 5 stars,"1,718  ",129.99,https://amazon.com/Carhartt-Relaxed-Washed-Sherpa-Lined-X-Large/dp/B08BG74ZPK/ref=sr_1_175?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-175
